#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
234,KENNY GAINWELL,RB,PIT,11.4,-,5.8,6.1,3.4,2.7,7.6,5.6,9.3,-,1.5,5.6,9.7,2.8,2.1,10.9,6.7,,6.1,91.2
235,RILEY PATTERSON,K,FA,3,7,8,10,6,8,0,17,-,12,3,0,9,1,-,-,7,,6.5,91.0
236,DESHAUN WATSON,QB,CLE,21.7,12.6,21.2,-,BYE,-,-0.8,-,19,17.2,-,-,-,-,-,-,-,,15.1,90.8
236,JUWAN JOHNSON,TE,NO,6.6,3.3,3.2,-,-,-,-,1.5,13.9,1.2,BYE,8.5,0,3,11.8,14.8,23,,7.6,90.8
238,KALIF RAYMOND,WR,DET,3,13.7,9.5,4.8,7.5,5.6,4,4.2,BYE,6.6,1.5,14.6,0.9,4.5,2.2,5.7,2.1,,5.7,90.4
239,TY CHANDLER,RB,MIN,2.8,2.9,4.1,0,1.5,0,2.2,0,-,10.5,15,2.1,BYE,7.2,24.7,7.7,9.4,,6.0,90.1
240,ISAIAH LIKELY,TE,BAL,1.4,1.8,3,0,0,0,0,2,8.2,1.5,0,8,BYE,19.3,18,8.6,18.2,,5.6,90.0
241,MICHAEL THOMAS,WR,FA,11.1,12.5,11,9.3,10.5,9.5,13.2,10.8,0,1.9,-,-,-,-,-,-,-,,9.0,89.8
242,QUENTIN JOHNSTON,WR,LAC,2.9,1.7,3,2.8,BYE,0,3,10,3.6,13.4,4.1,1.7,10.2,12.1,10.3,5,5.9,,5.6,89.7
243,ROBERT WOODS,WR,PIT,11.7,13.4,6.4,5.6,6,7.6,-,-,-,2.5,9.4,6,0,0.8,6,4.1,9.8,,6.4,89.3
244,JUSTIN WATSON,WR,HOU,6.5,7.2,7.1,1.5,7.6,0,BYE,6.2,3.5,-,16.3,7.3,0,2.8,4.1,13.8,5.1,,5.9,89.0
245,NELSON AGHOLOR,WR,FA,0,17.3,7.9,1.4,10.4,6,8.2,0,1.2,0,10.7,3.1,-,8.2,0,10,3.8,,5.5,88.2
246,MICHAEL GALLUP,WR,WAS,2,1.3,15.2,11,3.5,5.4,-,4,3.9,15,6.1,2.3,0,13.8,1.9,2.4,0,,5.5,87.8
247,DEMARCUS ROBINSON,WR,SF,-,-,-,-,-,-,-,-,2.5,-,4.4,3.3,15.5,13.6,14.7,20.2,13.2,,10.9,87.4
248,MILES SANDERS,RB,DAL,11.8,7.7,17.2,6.2,1.2,-,BYE,0,9.1,3,6.2,2.8,3.9,7.4,3.3,1.8,4.2,,5.7,85.8
249,NICK WESTBROOK,WR,MIA,9.8,11.5,-,16.1,1.9,5.5,-,10.3,3.3,1.9,1.7,8.1,3.8,6.8,4.3,-,-,,6.5,85.0
250,JONATHAN MINGO,WR,DAL,3.7,5.6,5.1,-,9.8,4.1,BYE,10.2,1.5,5,1.6,10,12.9,4.2,7.2,1.9,2,,5.7,84.8
251,JERICK MCKINNON,RB,FA,2,5.2,17.8,0.7,4.5,5,4.6,1.8,10.4,-,3.5,-,-,12.7,16.2,-,-,,7.0,84.4
252,LATAVIUS MURRAY,RB,FA,2.7,11.1,9.1,7.6,1.7,4.5,4.8,2.1,2,14.9,3.5,7.8,-,4,7.1,0,0,,5.2,82.9
253,DAMEON PIERCE,RB,HOU,6.7,5.5,14.9,11.8,9.2,3.4,BYE,4.6,-,-,-,2.8,10.1,1.7,0.3,8.6,3.1,,6.4,82.7
254,JAMESON WILLIAMS,WR,DET,-,-,-,-,2.2,13.3,0,3.6,BYE,3.8,12.4,7.1,10,0.4,8.7,9.3,9.5,,6.7,80.3
255,DARNELL MOONEY,WR,ATL,15.3,-,0,9.1,0,6.8,7.4,5.4,13.2,3.4,3.4,2.6,-,6.4,3.4,2.5,-,,5.6,78.9
256,RICO DOWDLE,RB,CAR,2.4,5.3,13.6,2.7,1.5,1.2,BYE,4.5,0.8,13.9,4,9.6,3.2,12.2,3.2,0.4,-,,5.2,78.5
257,CHAD RYLAND,K,ARI,2,6,10,3,0,6,12,5,6,6,-,1,0,3,5,10,3,,4.9,78.0
258,TANNER HUDSON,TE,CIN,-,-,5,3.8,-,-,BYE,-,8.5,9.3,8.9,5.8,7.5,10.1,9.9,1.5,6.8,,7.0,77.1
259,LOS ANGELES RAMS,DST,LAR,6,0,5,4,3,10,2,1,9,BYE,5,5,7,2,6,4,8,,4.8,77.0
260,RASHOD BATEMAN,WR,BAL,6.5,4.8,1.6,-,1.8,3.5,5.6,7.2,5.8,4.5,8,4.1,BYE,4.4,6.9,2.4,9.4,,5.1,76.5
261,BRETT MAHER,K,FA,15,13,11,16,2,15,4,-,-,-,-,-,-,-,-,-,-,,10.9,76.0
262,BAILEY ZAPPE,QB,KC,-,-,-,2.3,0.9,-,-,-,-,0,-,1.2,7.2,21.9,10.4,16.4,15.1,,8.4,75.4
263,ANTHONY RICHARDSON,QB,IND,21.9,17.7,-,29.6,4.4,-,-,-,-,-,BYE,-,-,-,-,-,-,,18.4,73.7
264,RYAN TANNEHILL,QB,FA,5.4,21,4.2,13.7,10.8,2,-,-,-,-,-,-,-,-,-,9.8,6.7,,9.2,73.6
265,NOAH FANT,TE,CIN,0,9.6,8.1,8.3,-,1.9,3.5,5.2,0,2.6,1.4,4.5,7.3,5.5,4.6,0,10.9,,4.6,73.4
266,EMARI DEMERCADO,RB,ARI,0,2.5,0.2,5.4,12.7,2.7,11.5,8.9,-,-,-,1.5,0,BYE,14,12,1.9,,5.6,73.3
267,LUKE MUSGRAVE,TE,GB,8,4.5,10.9,1.1,9.4,BYE,7,2.9,14.1,8.4,6.8,-,-,-,-,-,-,,7.3,73.1
267,JIMMY GAROPPOLO,QB,LAR,16.1,9.5,20.7,-,11.7,9.9,-,5.2,-,BYE,-,-,-,-,-,-,-,,12.2,73.1
269,PAT FREIERMUTH,TE,PIT,7.3,1.2,13.1,3.7,-,BYE,-,-,-,-,1.7,21,5.9,6.8,4.6,0,7.4,,6.6,72.7
270,TUCKER KRAFT,TE,GB,0,0,0,2.5,0,BYE,0,0,0,1.6,5.2,9.5,6.7,10.4,15.7,10,10.8,,4.5,72.4
271,TYROD TAYLOR,QB,NYJ,0.2,-,0.2,0,4.8,10.4,21.7,3.6,-,-,-,-,-,-,0.5,10.4,19.8,,7.2,71.7
272,MICHAEL MAYER,TE,LV,0,1.2,2,0,5.9,12.5,3.3,2.9,3.1,10.9,8.6,4.7,BYE,2.4,13.9,-,-,,5.1,71.4
273,DEVANTE PARKER,WR,FA,-,11.7,3.9,5.3,4,1.7,1.8,2.4,-,-,-,7.2,10.4,-,9.4,10.5,2.5,,5.9,70.8
274,NOAH GRAY,TE,KC,6.1,6.8,1.9,10.4,4.1,3.5,1.8,4.5,6.4,BYE,0,6,7.2,0,5.7,1.5,4.7,,4.4,70.6
275,LUCAS HAVRISIK,K,FA,-,-,-,-,-,-,-,7,5,-,5,7,11,13,8,12,2,,7.8,70.0
275,TAYLOR HEINICKE,QB,LAC,-,-,-,-,BYE,-,-,12.4,15.7,9.6,-,-,-,-,-,14.2,18.1,,14.0,70.0
277,KEATON MITCHELL,RB,BAL,-,-,-,-,-,-,1.9,-,20.4,13.6,5.1,10.9,BYE,7.2,10.8,-,-,,10.0,69.9
278,KYLEN GRANSON,TE,PHI,7.9,10.6,2.9,4.4,3.5,9.7,-,-,0,1.5,-,0,10.4,3.7,1.6,11.2,2.3,,5.0,69.7
279,CLYDE EDWARDS-HELAIRE,RB,NO,3.9,3.7,12.7,2.3,0.4,2.6,0.5,0.4,-,-,2,0.5,2.4,8.8,20.1,7.8,-,,4.9,68.1
280,MARVIN MIMS,WR,DEN,2.9,20.3,16.6,6.7,-0.6,0,-1.1,1,BYE,-0.3,3.2,5.5,2.3,3.1,1.1,7.3,-,,4.5,68.0
281,ZAY JONES,WR,ARI,16.5,0,-,-,11.3,-,-,-,-,-,6,2,12.8,7.9,10.9,-,-,,8.4,67.4
282,CEDRICK WILSON,WR,NO,-,-,-,2.6,9.2,0,6.8,7.1,10.1,-,5.3,0,0,5,2.2,7.2,10.7,,5.1,66.2
283,DONALD PARHAM,TE,PIT,11.2,1.7,14.4,0,-,3.9,1.9,14.3,0,3.8,9.7,0,3.2,2.1,-,-,-,,5.1,66.2
284,BRANDON POWELL,WR,FA,0,-2,1.5,0,9.2,4.9,10.9,2.2,9.5,7.5,6.2,7.7,-,0,0,8.3,0,,4.1,65.9
285,DURHAM SMYTHE,TE,CHI,7.4,5.3,2.5,8.1,0,0,0,5.8,4.7,-,-,2,0,3.6,7.2,10.6,8.4,,4.4,65.6
286,ARIZONA CARDINALS,DST,ARI,19,4,5,-3,4,5,9,3,1,3,10,-2,6,BYE,-4,3,2,,4.1,65.0
287,CAROLINA PANTHERS,DST,CAR,4,7,0,13,-2,4,BYE,8,4,7,0,2,3,3,8,0,3,,4.0,64.0
288,MIKE GESICKI,TE,CIN,6.6,8.3,2.8,2.2,3.7,5.8,8.5,3.1,0,4.2,-,0,0,0,1.7,9.5,7.5,,4.0,63.9
289,DANIEL JONES,QB,IND,6.5,31.7,5,10.7,7.2,-,-,-,1.9,-,BYE,-,-,-,-,-,-,,10.5,63.0
290,CHRIS MOORE,WR,WAS,0,5.9,6.1,5.4,0,1.6,-,0,3.9,4.1,9.7,7.2,2.2,3.2,6.9,1.9,4.2,,3.9,62.3
291,ALLEN ROBINSON,WR,FA,11.4,3.2,6.4,1.8,7.9,-,1.7,0,2,0,5,2.1,4.9,3.1,4.9,7.6,0,,3.9,62.0
292,JOSHUA KELLEY,RB,FA,15.1,3.9,2.7,6.5,-,1.4,13.5,2.1,3.2,1.6,1.3,3.4,4.5,0.6,1.8,-0.2,0.2,,3.9,61.6
293,GREG DORTCH,WR,ARI,0,0,0,0,0,0,0,-,1.2,0,13.6,11.7,2.9,BYE,4,12.5,15.2,,4.1,61.1
294,JUJU SMITH-SCHUSTER,WR,KC,7.3,7.8,1.5,2.4,3.6,-,-,7.3,11.1,1.9,-,3,2.1,13,-,-,-,,5.5,61.0
295,ZAMIR WHITE,RB,LV,1.7,0.2,0,1.5,-,2.9,5.8,0,-0.2,0.5,-,0,BYE,0.8,17.5,14.5,15.6,,4.3,60.8
296,BRANDON JOHNSON,WR,PIT,5.1,20.6,3.2,7.4,1.9,0,0,-,-,-,-,-,0,0,0,15.7,6.7,,5.1,60.6
297,ALLEN LAZARD,WR,NYJ,6.6,4.3,6.9,15.1,6.3,1.8,BYE,7.5,3.8,2.7,0,-,0,0,5.1,0,-,,4.3,60.1
298,TYSON BAGENT,QB,CHI,-,-,-,-,-,6.7,12.9,13.2,18.8,7.7,-,-,BYE,-,-,-,-,,11.9,59.3
299,KAVONTAE TURPIN,WR,DAL,10.5,2.5,0,6.1,9.6,0,BYE,2.3,7.5,-,4.3,10.4,2,2.2,0,1.8,0,,3.9,59.2
300,JALIN HYATT,WR,NYG,0,10.9,0,3,0,5.1,9.5,0,3.9,0,1.7,15.9,BYE,3.3,0,0,5.5,,3.7,58.8
301,WASHINGTON COMMANDERS,DST,WAS,11,10,1,2,-1,10,9,2,3,0,9,-4,-4,BYE,6,3,1,,3.6,58.0
302,COLBY PARKINSON,TE,LAR,1.8,6.1,6.8,0,-,4.9,4.6,0,1.6,1.3,0,1.9,0,10.8,1.6,10.7,5.8,,3.6,57.9
303,TRE TUCKER,WR,LV,-,3.4,0,0,1.6,8.1,3.8,0,7.6,0.9,5,0,BYE,0,20.7,1.1,5.6,,3.9,57.8
304,TOMMY TREMBLE,TE,CAR,0,0,2.5,0,7.1,4.5,BYE,8.4,3.2,4.6,7.4,1.7,-,1.2,5.2,9.9,1.6,,3.8,57.3
304,XAVIER GIPSON,WR,NYJ,6,0,0,2.7,-2,1.8,BYE,0.3,5.2,3.4,-0.3,3.5,12.8,8.2,4.9,2.7,8.1,,3.6,57.3
306,ADAM TRAUTMAN,TE,DEN,8.4,0,0,0,12.6,1.4,1.5,0,BYE,3.5,5.3,7.8,1.6,9.9,3.4,0,1.9,,3.6,57.3
307,TRENTON IRWIN,WR,JAC,0,-,-,2.7,14,0,-,4.4,0,13.4,6.6,3.5,3.5,0,0,7.7,1.4,,4.1,57.2
308,MARQUEZ VALDES-SCANTLING,WR,SEA,6.8,3.3,4.7,1.6,2.2,0,17.4,2.7,4.2,-,0,0.9,4.5,4.2,2.7,0,1.3,,3.5,56.5
309,MICHAEL CARTER,RB,ARI,3.8,2.1,1.3,4.1,5.2,0.5,-,0.2,8.4,0,-,7.4,2.5,BYE,6.7,0,13.7,,4.0,55.9
310,BRAXTON BERRIOS,WR,HOU,7.2,4.8,5.3,17.4,3.3,4,1.7,2.8,0,-,-,0,0,3.3,2.2,0,3,,3.7,55.0
311,JAKE BOBO,WR,SEA,0,1.3,7.5,0,BYE,6.3,16.1,10.6,0,3.3,1.8,1.6,1.9,0,1.4,1.8,1.4,,3.4,55.0
312,SKYY MOORE,WR,KC,0.4,16,8.2,1.9,3.1,4.2,3.5,1.8,5.3,BYE,1.4,6.4,1.5,0,0,-,-,,3.8,53.7
313,MITCHELL TRUBISKY,QB,BUF,-,-,-,0.7,-,-,-,9.3,-,-,-,-,7.2,21.6,14.9,-,-,,10.7,53.7
314,ISAIAH HODGINS,WR,SF,1.4,14,0,5.4,3.9,0,3.3,0,0,0,4.2,8.2,-,10.2,0,0,2.8,,3.3,53.4
315,KADARIUS TONEY,WR,FA,1,8.8,0.9,4.2,7.7,9.4,2.3,1.1,2.8,-,4.6,-,0.6,7.1,2.5,-,-,,4.1,53.0
316,NICK MULLENS,QB,JAC,-,-,-,-,-,-,-,-,BYE,-,-,-,-,3.3,19.1,20.5,9.1,,13.0,52.1
317,EASTON STICK,QB,ATL,-,-,-,-,-,-,-,-,-,-,BYE,-,-,5.2,18.4,16.6,11.9,,13.0,52.0
318,CALVIN AUSTIN,WR,PIT,9.7,1.8,15.2,5.9,0,BYE,0.1,4.9,1,1.9,0,1.5,2,1.2,0,6.7,0,,3.2,51.9
319,ZACH ERTZ,TE,WAS,8.1,11.6,2.6,11.3,9,4.2,4.9,-,-,-,-,-,-,BYE,-,-,-,,7.4,51.7
320,JAUAN JENNINGS,WR,SF,0,7.1,5.1,-,2.9,4.6,10.4,0,BYE,1.8,0,1.7,13.4,0,4.5,-,-,,4.0,51.5
321,BREVIN JORDAN,TE,HOU,-,4.7,9.3,0,0,2.1,BYE,-,-,-,0,1.9,9.4,6.5,2.4,4.7,9.9,,4.2,50.9
322,DANIEL BELLINGER,TE,NYG,1.1,0,1.8,1.6,1.7,0,0,0,7.3,5.4,6.8,1.8,BYE,3.5,3.3,8.3,7.9,,3.2,50.5
323,MIKE WILLIAMS,WR,FA,8.5,16.6,25.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,16.7,50.2
324,JALEN TOLBERT,WR,DAL,0,4.8,0,9.3,0,-2,BYE,0,13.9,2.2,3.2,6.9,2.7,0,0,7.1,1.9,,3.1,50.0
324,GRAHAM GANO,K,NYG,0,7,9,5,13,10,2,4,-,-,-,-,BYE,-,-,-,-,,6.3,50.0
326,HUNTER RENFROW,WR,CAR,-,3.3,3.7,3.2,1.7,0,3.4,3.9,5.2,1.5,9.2,7.8,-,5.6,0,0,0,,3.2,48.5
327,JAMAAL WILLIAMS,RB,FA,7.2,2.9,-,-,-,-,1.4,4.8,3.2,2,-,3,2.6,4.3,3.6,2.3,11.1,,4.0,48.4
328,JOSH OLIVER,TE,MIN,6.2,3.3,8.4,0,0.5,0,2.6,0,2.1,0,14.7,0,BYE,0,3.4,4.3,2.7,,3.0,48.2
329,DREW SAMPLE,TE,CIN,0,0,1.7,0.9,0,1.4,BYE,0,12,3.2,3.9,8.1,2.1,2.4,0,6.8,5.1,,3.0,47.6
330,CHASE BROWN,RB,CIN,-,0.2,0,0.7,1.2,2.2,BYE,-,-,-,-,0,6.1,19.5,8.1,4.4,4.8,,4.3,47.2
331,LILJORDAN HUMPHREY,WR,NYG,9.1,1.4,-,2.1,0,0,0,0,-,2.4,0,2.3,2.2,2.2,10.6,0,14.9,,3.1,47.2
332,MATT BREIDA,RB,FA,1.6,0.5,10.8,12.8,3.4,1.3,1.9,2.7,2.1,0.3,-0.1,2.6,-,1.6,4.1,1.3,0,,2.9,46.9
333,CAM AKERS,RB,NO,8.9,-,-,7.1,3.8,2.5,8.1,9.5,6.8,-,BYE,-,-,-,-,-,-,,6.7,46.7
334,FOSTER MOREAU,TE,NO,0,4,-,-,7.6,7.3,6.3,0,3.3,0,BYE,0,4.8,2.8,4.3,2.3,2.3,,3.2,45.0
335,DAWSON KNOX,TE,BUF,5.5,10,2.1,2.2,4.7,4.7,4,-,-,-,-,-,BYE,6.6,0,4.6,0,,4.0,44.4
336,ROYCE FREEMAN,RB,FA,-,-,0,0,-,-,6.6,10.4,3.2,-,7.3,13.7,0,0.9,1.6,-,-,,4.4,43.7
337,DARRELL HENDERSON,RB,FA,-,-,-,-,-,-,13.6,11.5,5.5,-,12.9,-,-,-,-,-,-,,10.9,43.5
338,MO ALIE-COX,TE,IND,0,2.5,0,10.5,2.7,0,0.4,2.1,0,0,BYE,4,0,7.2,10.1,0,3.8,,2.7,43.3
339,MACK HOLLINS,WR,NE,6.1,9,3.3,0,4.9,7.1,0,4.7,6.6,-,BYE,-,-,1.4,-,0,0,,3.6,43.1
340,SALVON AHMED,RB,IND,1.1,7.1,-,-,-,12.4,1.3,5.7,3.2,-,12.1,0,-,-,-,-,-,,5.4,42.9
341,HAYDEN HURST,TE,FA,15.1,5,2.1,1.7,5.1,2.6,-,0,7.4,3.4,-,-,-,-,-,0,-,,4.2,42.4
342,AUSTIN HOOPER,TE,NE,3,4,-,2.1,3.1,3.9,3.8,3.9,2,1.7,0,2.4,-,1.5,0,3.3,5.8,,2.7,40.5
343,ALEX ERICKSON,WR,FA,-,-,-,-,-,-,-,-,-,-,2.2,2.7,3.3,1.9,8.3,5.1,16.8,,5.8,40.3
343,AT PERRY,WR,DEN,-,-,-,-,-,-,-,0,0,11.8,-,1.7,4,5.4,5.4,10.5,1.5,,4.5,40.3
343,JAMAL AGNEW,WR,ATL,-0.2,1.5,6.9,-,0.1,0,7.5,0,-,0,BYE,-,-,-,15,2.2,7.3,,3.7,40.3
346,DALVIN COOK,RB,FA,8.9,0.2,5.9,2.8,2.3,2.4,-,0.5,1.8,2.6,1.3,4.1,3.6,1.8,2,0,-,,2.7,40.2
347,TREYLON BURKS,WR,TEN,4.7,10.6,1.5,-,-,-,BYE,0,4.8,-,-,-,0,1.6,9.4,4.2,3.1,,4.0,39.9
348,AMEER ABDULLAH,RB,SF,0,1.5,3.6,3.4,2.5,0,0,2.9,4.5,1.4,1.4,2.3,-,3.9,6.5,2.2,3.2,,2.5,39.3
349,JORDAN MASON,RB,MIN,-,0,1.1,3.3,12.9,8.7,0,0,-,0,0,0,1,9.6,2,0,0.3,,2.6,38.9
350,WILL MALLORY,TE,IND,-,6.9,-,-,-,0,0,1.6,-,1.7,BYE,4.9,2.4,9.6,0,8.7,2.9,,3.5,38.7
351,KYLE JUSZCZYK,RB,SF,0,0,0.3,1.7,12.6,1.9,0,0,BYE,10.6,0,0,0,0,4.6,1.5,5.3,,2.4,38.5
352,VAN JEFFERSON,WR,TEN,6.4,1.9,6,4.9,0,0,1.5,5.4,2.4,0,-,2.3,0,0,0,2.3,4.9,,2.4,38.0
353,HARRISON BRYANT,TE,PHI,8.5,0,0.4,1.4,-,0,0,0,0,1.5,0,5.2,15.9,0,0,1.6,3.4,,2.4,37.9
353,CHRISTOPHER RODRIGUEZ,RB,WAS,0.7,0,0,-,-,2.3,3.1,-,0,-,3.8,2.1,2.9,BYE,3.5,19.5,-,,3.4,37.9
355,CONNOR HEYWARD,TE,PIT,3.9,0,0,0,5.3,BYE,4.3,7.4,3.6,6.2,0,3.1,0,3.5,0,0,0,,2.3,37.3
356,KHADAREL HODGE,WR,ATL,0,0,2.5,3.9,2.1,0,2.9,10.5,9,0,BYE,0,0,2.8,2,1.5,0,,2.3,37.2
357,PARKER WASHINGTON,WR,JAC,-,-,-,0,-,-,-,-,BYE,-,0,0,18.1,8.7,5.2,3.9,1.2,,4.6,37.1
358,CEDRIC TILLMAN,WR,CLE,0,0,0,1.5,BYE,-,-,-,1.3,0,2,9.5,4,4.3,9.2,3.3,1.8,,2.8,36.9
359,PHARAOH BROWN,TE,MIA,0,-,15.1,0,0,2.5,7.1,5.3,0,0,-,0,0,1.4,1.4,4.5,-0.5,,2.5,36.8
360,JEFFERY WILSON,RB,FA,-,-,-,-,-,-,1.4,5.7,6.8,-,-,10.3,1.1,0,1.6,3.5,6.4,,4.1,36.8
361,PIERRE STRONG,RB,CLE,0,6.1,2.7,4.9,BYE,0,2.5,9.2,1.2,0,1.5,0,2,0,3.1,2.2,0.9,,2.3,36.3
361,CHASE EDMONDS,RB,FA,0.8,1.2,-,-,-,-,-,4.1,0.4,1.7,2.9,1.1,1.9,7.8,1.3,2.5,10.6,,3.0,36.3
363,ANDREW OGLETREE,TE,IND,3,-,2.1,13.8,3.6,0,0,10.3,2.9,-,BYE,-,0,0,0,0,-,,3.0,35.7
364,DERNEST JOHNSON,RB,FA,-0.4,2.7,3.2,-0.2,0,1.9,0,0.8,-,6,6.4,7.1,1.9,4.8,0.5,0.2,0,,2.2,34.9
364,CORDARRELLE PATTERSON,RB,FA,-,-,-,-,1.7,1.6,5.6,0.7,1.3,4,-,4.3,2.7,0.7,7,5.3,0,,2.9,34.9
366,DYAMI BROWN,WR,JAC,0,5.5,0,7.1,2.1,0,0,0,5.3,12.1,1.7,0,1,-,0,0,0,,2.2,34.8
367,OLAMIDE ZACCHEAUS,WR,CHI,0,-,13.8,2.1,0,1.5,0,1.5,1.8,-,0,9.9,0,3.8,0,0,0,,2.3,34.4
368,JOHN BATES,TE,WAS,0,7.6,3.2,1.6,3.9,0,0,2.7,0.5,5.1,3.5,0,0,BYE,0,4.4,1.6,,2.1,34.1
368,JAMISON CROWDER,WR,FA,0,0,-,0,4.1,0,0,22.5,6.3,0,3.2,0,0,-,0,-2,0,,2.3,34.1
370,JIMMY GRAHAM,TE,FA,-,0,7.8,-,0,0,0,-,-,-,-,-,7.6,9.6,8.9,0,0,,3.4,33.9
371,DEVEN THOMPKINS,WR,FA,3,1.1,2.6,15.6,-,2.3,2.4,0,0,2.1,1.7,0,2.1,0,-0.1,0,1,,2.1,33.8
372,TYLER SCOTT,WR,CHI,3.4,0,1.6,1.9,0,3.2,5.3,2.1,-0.5,4.1,-0.6,0,BYE,2.1,7.6,0,3.5,,2.1,33.7
373,IRV SMITH,TE,HOU,4.7,3,-,-,0,1.5,BYE,4.5,11.6,1.6,0,2.8,0,0,3.8,-,-,,2.8,33.5
374,BO MELTON,WR,GB,-,-,-,-,-,BYE,-,-,-,-,-,0,-,-,1.7,9.1,22.5,,8.3,33.3
375,JULIO JONES,WR,FA,-,-,-,-,-,-,1.3,7.8,0,-,2.5,1,0,0,1.6,1.5,17.4,,3.3,33.1
376,ELIJAH MITCHELL,RB,KC,1,-,7.4,-,-,-0.3,-0.1,0.2,-,2.3,2.4,4.6,1.3,-,-,-,14,,3.3,32.8
377,TONY JONES,RB,FA,0.5,15.4,9.2,-,-,-,-,-,2.7,1.3,3.1,-,-,-,-,-,-,,5.4,32.2
378,DREW LOCK,QB,SEA,-,-,-,3.6,BYE,-,-,-,-,-,-0.9,-,-,17.3,12.1,-,-,,8.0,32.1
379,DEONTE HARTY,WR,FA,4.3,2.4,3.3,3,8.2,7.3,2,0,0,0,-0.2,-,-,3.5,0,-2,0,,2.1,31.8
380,MASON RUDOLPH,QB,PIT,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,0.1,20,11.5,,10.5,31.6
381,TERRACE MARSHALL,WR,PHI,4.3,-,8.5,14.6,-,0,-,1.9,0,2.1,-,-,-,-,-,-,-,,4.5,31.4
382,DERIUS DAVIS,WR,LAC,1.5,1,1.3,8.7,BYE,0,3.4,2.4,7,2.7,0.7,1.1,0,0,-1.2,2.4,0.2,,2.0,31.2
383,ELIJAH HIGGINS,TE,ARI,-,-,-,-,-,-,1,0,0,0,1.2,3.6,3.1,BYE,14.4,3.7,4.1,,3.1,31.1
384,JEREMY RUCKERT,TE,NYJ,0,0,0,4.6,1.2,1.8,BYE,0,1.7,0,5.5,3.8,2.2,6.7,3.6,0,-,,2.1,31.1
385,IHMIR SMITH-MARSETTE,WR,NYG,0,0,0,0,0,0,-,0,0,6,0,2.4,0,1,5.2,12.1,4.2,,1.9,30.9
386,JOHN METCHIE,WR,HOU,-,2.7,3.3,3.2,4,0,BYE,0,2.4,4.5,2.2,1.6,1.9,1.6,1.1,0,2.2,,2.0,30.7
387,SCOTT MILLER,WR,PIT,0,0,-,-,3,1.4,5.6,9.4,0,7.2,-,1.4,0,0,0,2.5,0,,2.2,30.5
388,PARRIS CAMPBELL,WR,DAL,1.2,6.1,8.4,4.5,4.3,0,0,0,3.5,1.6,0,0.8,-,-,-,-,-,,2.5,30.4
389,TY JOHNSON,RB,BUF,-,-,-,-,-,-,0,-,0,0.2,14.8,1.9,BYE,4.1,6.8,-,2.2,,3.8,30.0
389,PATRICK TAYLOR,RB,SF,2.2,0.1,5.9,-,2.7,-,-,-,BYE,-,-,2.5,2.9,7.2,2.2,1.3,3,,3.0,30.0
389,ANDREI IOSIVAS,WR,CIN,0,0,0,0,1.9,7.3,BYE,7.2,1.9,0,-,2.6,0,0,1.5,7.6,0,,2.0,30.0
389,DARRYNTON EVANS,RB,BUF,-,-,-,-,-,4.4,6.4,13,4.1,0.5,-,1.6,BYE,-,-,-,-,,5.0,30.0
393,ANDREW BECK,TE,NYJ,0,0.2,6,0,0,0,BYE,5.9,2.5,-,0,1.1,1.5,3.6,0.5,8.6,-,,2.1,29.9
394,CRAIG REYNOLDS,RB,DET,-,1.5,1.5,0,11.2,6.3,3.5,7.6,BYE,0,-2,0,0,0,0,0,-,,2.1,29.6
395,MALIK HEATH,WR,GB,0,0,0,-,-,BYE,-,-,0,0,1.7,8.6,2.5,7.6,5.9,1,2.3,,2.5,29.6
396,JOHN MUNDT,TE,JAC,0,-,0,0,2.1,0,0,1.8,2.8,2.8,0,0,-,1.4,1.3,3.3,13.9,,2.0,29.4
397,STONE SMARTT,TE,NYJ,-,3.4,-,0,-,0,1.5,0,0,0,12.1,0,0,-,4.5,3.3,4.3,,2.2,29.1
398,MATT AMMENDOLA,K,FA,-,-,-,-,-,-,-,-,-,13,3,3,10,0,-,-,-,,5.8,29.0
398,RANDY BULLOCK,K,FA,-,-,-,-,-,-,-,-,0,6,7,5,-,6,5,-,-,,4.8,29.0
400,LUKE FARRELL,TE,SF,-,-,1.4,3,2.6,0,0,1.5,BYE,0,4.1,8.5,1.9,0,3.8,0,1.7,,2.0,28.5
401,KENDRE MILLER,RB,NO,-,-,4.4,1.8,13,2.2,0,2.9,4.1,-,BYE,-,-,-,-,-,-,,4.1,28.4
402,BROCK WRIGHT,TE,DET,3.7,0,0,0,4.6,1.7,0,1.5,BYE,10.3,0,1.9,1.8,2.6,0,-,-,,2.0,28.1
403,BYRON PRINGLE,WR,FA,-,1.4,-,2.5,2,0,2.6,0,8.5,1.7,3.2,4.7,0,-,1.5,0,0,,2.0,28.1
404,TREVOR SIEMIAN,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,1.4,-,0.4,11.5,14.7,,7.0,28.1
405,KYLE PHILIPS,WR,LV,-,-,-,-,0,-0.4,-,5.4,10.8,9.1,2,0.7,BYE,0,-,-,-,,3.5,27.6
406,TYQUAN THORNTON,WR,KC,-,-,-,-,-,1.6,1.2,-,1.7,BYE,-,4.2,3.9,4.7,1.5,3,5.4,,3.0,27.2
