"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"165","Jaylen Waddle","WR","MIA","16.2","8.5","6.6","7.6","8.6","BYE","2.1","8.5","7.6","8.6","5.7","28.4","11.3","20.9","0","-","0","","9.4","140.6"
"166","Chad Ryland","K","ARI","-","-","-","-","11","8","5","10","11","7","BYE","6","17","4","14","15","3","","9.3","111"
"166","T.J. Hockenson","TE","MIN","-","-","-","-","-","BYE","-","-","5.7","15.2","3.3","18.4","5.8","8.5","10.2","4.7","11.8","","9.3","83.6"
"168","Javonte Williams","RB","DAL","3.3","11.5","6.1","10","16.1","4.6","26.1","9.2","10.4","2.7","18.7","2.4","7.4","-","4.3","12.3","2","","9.2","147.1"
"168","DeAndre Hopkins","WR","BAL","1.8","1.9","19.3","5.1","-","9.4","0.8","4.9","28.6","9.6","5.9","14.5","13","13.2","8.6","7.7","2.7","","9.2","147"
"170","Pat Freiermuth","TE","PIT","6.7","7.9","7.3","16.7","9.2","3.6","7.1","3.9","BYE","10.7","3.4","9.9","18.8","13.8","11.2","4.6","11","","9.1","145.8"
"170","Hunter Henry","TE","NE","3.8","18.9","2.9","3.2","5.2","13.1","17.2","9.5","12.6","2.4","12.3","9.4","14.5","BYE","6.5","13.9","0","","9.1","145.4"
"170","Zack Moss","RB","CIN","14.1","5.7","20.7","17.8","8.2","0.5","7","7.9","-","-","0","BYE","-","-","-","-","-","","9.1","81.9"
"170","Marquise Brown","WR","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","9.5","8.6","","9.1","18.1"
"174","Green Bay Packers","DST","GB","7","11","21","7","13","10","4","5","2","BYE","6","12","8","2","15","17","3","","8.9","143"
"174","Christian Kirk","WR","HOU","4","0.9","15.9","19.1","12.8","6.9","3.4","7.9","-","-","-","-","-","BYE","-","-","-","","8.9","70.9"
"174","Brandon Aiyuk","WR","SF","4.8","8.3","9.8","6.8","22.7","5.7","4.3","-","BYE","-","-","-","-","-","-","-","-","","8.9","62.4"
"174","Anders Carlson","K","FA","-","-","-","-","-","-","8","16","-","-","11","-","1","16","7","3","-","","8.9","62"
"178","DeMario Douglas","WR","NE","3.2","0","14.8","4.3","11.9","21.2","3.4","3.2","10.5","9","9.9","11.3","6","BYE","10.1","7.9","14.6","","8.8","141.3"
"178","Rome Odunze","WR","CHI","2.1","5.3","23.4","2","9","6","BYE","8.4","15.4","5.3","12.5","8.9","4.5","20.2","5.9","9.7","2.5","","8.8","141.1"
"178","Tyler Bass","K","BUF","10","8","12","6","8","5","10","7","14","13","6","BYE","5","6","15","8","8","","8.8","141"
"178","Amari Cooper","WR","FA","3.6","4.1","27.6","7.5","10","8.2","16.6","1.3","-","-","7.5","-","4.2","15.5","0","2","14.6","","8.8","122.7"
"178","Keon Coleman","WR","BUF","9.1","0","9.4","8.1","11.9","5.6","16.5","18","5.1","-","-","BYE","-","-","7.4","2.7","11.7","","8.8","105.5"
"183","Jaylen Warren","RB","PIT","4","8.1","1.1","-","-","4.8","7.9","7.9","BYE","9.5","10.8","15.4","10.4","9.2","2.5","14.2","16.2","","8.7","122"
"183","Travis Etienne Jr.","RB","JAC","11.9","14.8","12.5","7","12","-0.1","-","-","5","5.3","6.3","BYE","8.8","11","12.5","5.7","8.5","","8.7","121.2"
"183","Brandon McManus","K","GB","-","-","-","-","-","-","7","12","6","BYE","2","10","13","7","12","13","5","","8.7","87"
"186","Jalen Tolbert","WR","DAL","2.2","14.2","13.2","5.4","21.7","8.3","BYE","7.4","10.9","4.4","4.1","10.2","6.1","0","8.1","10","12","","8.6","138.2"
"186","Justin Tucker","K","FA","8","13","4","5","13","13","13","7","11","3","6","7","9","-","5","12","9","","8.6","138"
"186","Pittsburgh Steelers","DST","PIT","12","13","9","2","11","13","8","15","BYE","5","9","7","15","10","7","2","-1","","8.6","137"
"186","Younghoe Koo","K","ATL","4","10","7","20","17","12","2","7","3","5","9","BYE","8","7","9","-","-","","8.6","120"
"186","Greg Joseph","K","SF","-","-","3","19","11","1","3","14","BYE","-","-","-","-","-","9","-","-","","8.6","60"
"191","Justice Hill","RB","BAL","11.5","5.2","7.4","21.6","3.5","1.4","13.8","2.9","8.8","1.8","8.1","14.2","6.1","BYE","17.8","3","-","","8.5","127.1"
"191","Jake Moody","K","SF","26","5","6","13","8","-","-","-","BYE","12","5","5","4","8","9","5","4","","8.5","110"
"193","Daniel Carlson","K","LV","4","18","2","10","5","1","16","10","7","BYE","7","15","5","7","5","8","15","","8.4","135"
"193","Brayden Narveson","K","FA","11","12","13","3","7","11","-","-","-","-","-","-","-","-","-","2","-","","8.4","59"
"195","Jake Elliott","K","PHI","10","7","1","2","BYE","10","4","15","5","10","8","13","6","2","10","19","11","","8.3","133"
"195","Jason Myers","K","SEA","10","12","8","3","10","6","12","4","2","BYE","12","6","11","12","9","7","8","","8.3","132"
"195","Harrison Butker","K","KC","9","10","13","5","14","BYE","4","10","7","10","-","-","-","-","3","10","5","","8.3","100"
"195","Matt Prater","K","FA","8","14","9","2","-","-","-","-","-","-","-","-","-","-","-","-","-","","8.3","33"
"199","Seattle Seahawks","DST","SEA","9","6","13","1","11","2","16","2","5","BYE","5","20","14","7","1","3","16","","8.2","131"
"199","Matt Gay","K","WAS","-","4","3","9","10","8","12","9","10","8","14","6","5","BYE","8","8","9","","8.2","123"
"201","Buffalo Bills","DST","BUF","5","18","13","-1","5","6","11","9","3","19","6","BYE","12","-4","1","14","13","","8.1","130"
"201","Ray-Ray McCloud III","WR","ATL","9.2","7.5","5.7","11.2","12.6","4.3","2.9","5.6","12.5","6.6","10.6","BYE","13.3","16.1","2.4","5.7","3.7","","8.1","129.9"
"201","Philadelphia Eagles","DST","PHI","3","1","7","3","BYE","9","15","6","9","20","6","8","4","4","8","7","19","","8.1","129"
"201","Isiah Pacheco","RB","KC","15.8","16.1","-","-","-","BYE","-","-","-","-","-","-","5.9","8.1","5.7","3.5","1.8","","8.1","56.9"
"205","Houston Texans","DST","HOU","4","15","3","2","2","12","9","10","2","10","19","19","3","BYE","15","1","2","","8","128"
"205","Kyle Pitts","TE","ATL","11.6","5","7.9","0","15.8","10","13.5","25.1","2.1","9.5","1.9","BYE","0","2.4","6.8","1.7","14.4","","8","127.7"
"205","Malik Willis","QB","GB","0","13","25.4","-","-","-","-","8.5","-","BYE","-","0","-","-","-","1.2","-","","8","48.1"
"208","Mike Gesicki","TE","CIN","4.8","16.1","8.7","0.1","5.1","0","1.2","12.3","27","7","0","BYE","10.3","5.4","6.7","3.4","18.6","","7.9","126.7"
"208","Nick Westbrook-Ikhine","WR","MIA","0","0","0","0","-","7.9","9","11.9","16","6.1","19.7","12.8","21.1","2.9","2.9","9.7","6.7","","7.9","126.7"
"208","Xavier Legette","WR","CAR","7.5","0","6.2","19.6","1.8","11.3","2.9","13.4","13.9","7","BYE","9.6","9.3","5.9","2.9","-","7.8","","7.9","119.1"
"208","Tank Bigsby","RB","JAC","7.3","0","0.9","9","25.9","2.4","23.8","10.6","2.2","0.4","-","BYE","4.5","13.2","4.2","10.1","3.3","","7.9","117.8"
"208","Jalen Coker","WR","CAR","-","-","-","0","10.8","6","2","17.8","5.6","7.1","BYE","-","-","-","21","2.8","5.5","","7.9","78.6"
"208","Nick Chubb","RB","HOU","-","-","-","-","-","-","10.2","5.2","4.5","-","5","19","12.5","4.8","2.1","-","-","","7.9","63.3"
"214","Ameer Abdullah","RB","FA","0","2.2","3.3","0","14.1","4.8","0","2.1","5.6","-","10.7","17.5","7.3","0.8","19.6","19.5","17.7","","7.8","125.2"
"214","Los Angeles Chargers","DST","LAC","14","11","5","8","BYE","7","3","12","18","8","3","0","19","4","1","2","10","","7.8","125"
"214","Michael Wilson","WR","ARI","7.5","5.1","14.4","4.8","12.8","10.1","2.5","14.1","0","5.4","BYE","7.4","10.5","13.7","2.9","6.4","6.9","","7.8","124.5"
"214","Isaiah Likely","TE","BAL","26.1","4.6","1.4","3.6","16.3","4.7","3.7","8.7","0","-","9.5","0","14.8","BYE","3.7","11.9","7.9","","7.8","116.9"
"214","Jake Ferguson","TE","DAL","4.5","-","15.5","11.9","13","4.1","BYE","8.3","14.1","4.4","2.1","-","-","6.2","4.3","10","2.8","","7.8","101.2"
"214","Dalton Kincaid","TE","BUF","2.1","7.3","13.1","9.7","5.4","11.1","8.2","13.1","7.2","4.4","-","BYE","-","-","9.3","5.5","4.4","","7.8","100.8"
"214","Evan McPherson","K","CIN","6","16","9","13","4","5","3","5","12","4","9","BYE","8","-","-","-","-","","7.8","94"
"214","Noah Brown","WR","WAS","-","8.6","5.9","5.6","-","9.8","2.6","16.3","11","6.3","1.4","13.1","5.7","BYE","-","-","-","","7.8","86.3"
"214","Diontae Johnson","WR","CLE","3.9","4.5","26.2","21.3","5.9","19.8","2.7","-","0","1.6","0","0","-","-","-","-","-","","7.8","85.9"
"223","Tre Tucker","WR","LV","4.2","3.3","22.6","15.4","4.6","0","7.7","5.3","2.5","BYE","6.5","15.2","13.9","2.7","3.8","5.3","10.9","","7.7","123.9"
"223","Nick Folk","K","FA","6","6","2","24","-","6","4","2","8","5","8","18","9","7","3","-","-","","7.7","108"
"225","Calvin Austin III","WR","PIT","1.7","1.6","19.5","2.7","1.6","5.6","4.6","20.4","BYE","4","0.9","16.8","10.9","1.4","11.5","10.5","7.1","","7.6","120.8"
"225","Devaughn Vele","WR","DEN","11.9","-","-","-","-","11.8","3","5.8","3.1","13.9","10.6","14","2.6","BYE","0","10.1","4.7","","7.6","91.5"
"227","Tyler Conklin","TE","LAC","1.6","2","14.3","5.7","11.5","3","10.7","13.2","0.7","1.8","1.7","-","7.2","6.3","-","10.9","21.7","","7.5","112.3"
"227","Christian Watson","WR","GB","10.3","0","8.7","0","-","15.8","1.5","7.9","8.7","BYE","19","0.4","8.7","13.4","8.6","2.3","-","","7.5","105.3"
"227","Ricky Pearsall","WR","SF","-","-","-","-","-","-","5.1","11.7","BYE","17.3","0","0","0","1.5","2.6","7.7","28.7","","7.5","74.6"
"230","Cole Kmet","TE","CHI","1.4","6.7","25.7","6.4","8.7","24","BYE","4.4","0","3.3","7.2","13.4","5.6","0","2.4","8.9","0","","7.4","118.1"
"230","Joshua Karty","K","LAR","9","4","9","15","1","BYE","2","4","8","19","4","2","3","8","13","8","9","","7.4","118"
"232","Los Angeles Rams","DST","LAR","4","-1","3","3","10","BYE","17","6","22","7","9","-3","1","4","12","9","14","","7.3","117"
"232","Blake Grupe","K","NO","22","8","6","7","1","10","4","8","12","8","5","BYE","10","2","10","0","4","","7.3","117"
"232","Detroit Lions","DST","DET","5","8","7","7","BYE","18","6","16","9","8","10","7","6","2","-4","7","5","","7.3","117"
"232","Andrei Iosivas","WR","CIN","5.6","14.7","16.2","3.9","4.9","5.6","0","0","8","4.9","7.6","BYE","12.5","8.1","1.5","14.3","8.9","","7.3","116.7"
"232","Tyler Lockett","WR","TEN","13.7","3.5","9.6","11.1","11.5","16.5","8.5","1.9","15.3","-","3.9","4","4.6","0","3.2","3.9","5","","7.3","116.2"
"232","Darius Slayton","WR","NYG","5.6","6.3","1.7","8.6","26.2","11.7","2.1","14.8","9","-","BYE","0","2.8","4.7","2.6","3.7","10.2","","7.3","110"
"232","Cedric Tillman","WR","CLE","1.3","1.2","1.4","0","0","-0.5","18.1","28.9","19.5","BYE","7.7","2.8","-","-","-","-","-","","7.3","80.4"
"232","Brandin Cooks","WR","NO","14.5","3.6","3.6","2.6","-","-","-","-","-","-","-","BYE","10.6","7.3","6.4","7.8","9.2","","7.3","65.6"
"240","Joshua Palmer","WR","BUF","3.5","3.9","-","6.6","-","5.8","10.3","9.2","14.3","4.6","4.3","6.8","4.1","13.8","3","9.1","8.1","","7.2","107.4"
"241","Elijah Moore","WR","BUF","3.9","10.4","3.7","2.1","4.1","1.3","10.1","16.5","5.8","-","18.6","5.1","19.2","6.4","1.9","4.1","1.1","","7.1","114.3"
"241","Chig Okonkwo","TE","TEN","9.5","4.6","3.5","1.5","BYE","3.6","9","1.4","6.8","2.4","3.9","14","5.7","3.8","13.9","19.1","10.9","","7.1","113.6"
"241","Demarcus Robinson","WR","SF","8.2","7","4.2","5.7","11.8","-","1.9","17.5","27.4","3.3","3.9","9.5","12.9","0","0","0","0","","7.1","113.3"
"244","Noah Gray","TE","KC","6.7","0","2.3","8","4.9","BYE","10.6","5.3","0","3.8","18.3","22.6","9.8","6.6","10.1","2","1.6","","7","112.6"
"244","Dalton Schultz","TE","HOU","4.6","4.1","3.1","6.4","7.4","6.7","3.8","9.2","5.1","9.6","8.3","4","17.1","BYE","3.3","15.5","4.1","","7","112.3"
"246","Cam Little","K","JAC","7","7","5","11","14","4","6","10","1","1","8","BYE","6","4","15","2","10","","6.9","111"
"246","Kansas City Chiefs","DST","KC","4","11","5","6","7","BYE","8","8","2","5","1","2","6","4","21","7","13","","6.9","110"
"246","Kayshon Boutte","WR","NE","-","-","1.2","2.1","5.4","14.9","4.3","7.6","3.8","8.7","7.3","1.6","9.1","BYE","3.9","20.5","6.8","","6.9","97.2"
"249","Juwan Johnson","TE","NO","10.6","0","0","3.3","8.1","7.8","4.8","7.8","6.1","4.2","12","BYE","8.6","15","3.2","4.7","12.6","","6.8","108.8"
"249","Chicago Bears","DST","CHI","24","6","5","8","14","9","BYE","3","7","4","4","4","4","-1","5","0","12","","6.8","108"
"249","Will Dissly","TE","LAC","2.3","5.9","4.9","4.4","BYE","6.6","16.1","9.1","2.9","8","18","8.7","0","3.9","-","-","4.1","","6.8","94.9"
"249","Sincere McCormick","RB","LV","-","-","-","-","-","-","-","-","-","BYE","-","3.3","8.5","10.9","4.5","-","-","","6.8","27.2"
"253","Marvin Mims Jr.","WR","DEN","0","2","1.9","0","3.4","0","3.8","1.8","1.4","7","13.3","7.2","19.9","BYE","6","9.5","30.2","","6.7","107.4"
"253","Noah Fant","TE","FA","3.1","2.4","12","4.6","5.4","12.3","10.5","5.2","-","-","-","-","5.6","4.8","4.5","8","8.3","","6.7","86.7"
"255","Olamide Zaccheaus","WR","CHI","2.5","4.4","0","14.5","2","6.7","6.5","0","6.8","-0.2","2","1.8","4.4","-","6.6","24","23.3","","6.6","105.3"
"255","Joey Slye","K","TEN","10","8","4","11","4","3","5","5","7","13","11","1","12","-","7","3","1","","6.6","105"
"255","Michael Carter","RB","ARI","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","9.8","10.1","","6.6","19.9"
"258","Baltimore Ravens","DST","BAL","4","7","5","9","1","5","6","3","10","4","7","4","2","BYE","6","14","17","","6.5","104"
"258","Spencer Shrader","K","IND","3","-","-","-","-","-","-","-","-","7","3","13","-","BYE","-","-","-","","6.5","26"
"260","Dallas Cowboys","DST","DAL","17","1","-1","4","6","-1","BYE","1","4","8","2","22","17","4","15","8","-4","","6.4","103"
"260","Austin Hooper","TE","NE","5.1","1.5","2.9","9.3","1.9","-0.5","7.2","4.5","1.8","9.4","7.5","15.9","14.2","BYE","6.8","9.5","4.9","","6.4","101.9"
"260","Ray Davis","RB","BUF","3.7","3.8","9.3","1.1","1.4","18.2","11.7","2.9","17","0.6","1.1","BYE","13.7","0","10.9","3.9","2.3","","6.4","101.6"
"260","Zane Gonzalez","K","FA","-","-","-","-","-","-","-","-","-","11","5","-","6","-","-","4","6","","6.4","32"
"260","Cade York","K","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","9","7","8","6","","6.4","32"
"265","Cairo Santos","K","CHI","13","11","6","7","6","5","BYE","1","13","3","9","9","2","1","6","5","4","","6.3","101"
"265","Tampa Bay Buccaneers","DST","TB","3","5","2","11","4","17","0","3","5","5","BYE","10","3","10","8","1","14","","6.3","101"
"265","Atlanta Falcons","DST","ATL","3","3","2","17","2","5","0","6","3","1","-3","BYE","11","0","20","25","6","","6.3","101"
"265","Dontayvion Wicks","WR","GB","0","11.6","0","24.8","4","1.9","13.8","3.1","0","BYE","0","3.5","7","8.9","3.4","10.3","8.3","","6.3","100.6"
"265","Devin Singletary","RB","NYG","9.2","14.5","18.8","4.8","-","0","3.1","4.3","3.3","5.5","BYE","9","2.3","0.8","13.1","1.2","4","","6.3","93.9"
"270","Eddy Pineiro","K","FA","5","3","13","7","4","9","1","2","6","10","-","13","12","4","2","6","2","","6.2","99"
"270","Isaac Guerendo","RB","SF","0","0","1.9","-2","2.2","9.9","1.7","19.2","BYE","0","0","0","8.6","26.8","11.5","-","13.9","","6.2","93.7"
"272","Tyler Allgeier","RB","ATL","2.1","7.5","3.2","10","5.5","19.8","5.5","3.3","7.8","5.9","0.9","BYE","3.2","12.3","4.3","4.1","1.9","","6.1","97.3"
"272","Cincinnati Bengals","DST","CIN","2","9","-2","2","1","8","15","-4","10","-4","3","BYE","8","8","19","18","4","","6.1","97"
"274","Foster Moreau","TE","NO","14.3","0","1.2","0","9.3","7.4","5.8","0","8.7","0","8","BYE","2.6","6","13.9","5.3","13.7","","6","96.2"
"274","KaVontae Turpin","WR","DAL","6","2.6","14.2","0","8.4","5","BYE","3.7","6.6","0","17.6","7.8","9.5","4.1","2.7","2.8","4.4","","6","95.4"
"274","Jaleel McLaughlin","RB","DEN","5.8","0.6","8.4","5.6","11.5","4.5","3.5","12.6","5","1.2","1.9","4.4","9.4","BYE","6.4","-","9.6","","6","90.4"
"274","Marquez Valdes-Scantling","WR","SEA","2.9","0","1.7","0","0","0","-","-","1.5","25.9","16.7","-","11.6","9.1","8.8","-","0","","6","78.2"
"274","Sterling Shepard","WR","TB","-","-","0","8.1","7.4","8.4","4.5","4.8","10.9","2","BYE","6.6","8.2","10.3","2.6","4.4","-","","6","78.2"
"279","New Orleans Saints","DST","NO","14","8","11","4","4","9","2","5","3","8","4","BYE","2","10","9","-1","3","","5.9","95"
"279","Jalen Nailor","WR","MIN","9.1","14.4","12.4","2.1","0","BYE","11.6","3.6","7.7","1.4","0","7.5","2.8","0","1.5","1.5","19.1","","5.9","94.7"
"279","Tim Patrick","WR","DET","-","3.2","1.8","7.2","BYE","9.8","4.5","0","3.2","0","5.6","9.5","6.8","22.3","13","0","2","","5.9","88.9"
"279","Raheem Mostert","RB","LV","3.9","-","-","-","11.8","-","3","16","8.8","5.4","-0.2","1.2","5.4","-","5.1","6.6","3.9","","5.9","70.9"
"279","Roschon Johnson","RB","CHI","-","-","10.2","8.6","14.5","5.3","BYE","6.6","4.1","1.1","11.1","8.2","0","-","-","0.3","0.5","","5.9","70.5"
"279","Desmond Ridder","QB","CIN","-","-","-","-","-","-","-","-","5.2","-","-","0.9","-","4.3","13.1","-","-","","5.9","23.5"
"285","Mack Hollins","WR","NE","10.5","0","2.6","1.5","4.7","7.8","0","0","14","12.6","4.7","-","7.7","15.7","1.7","4.5","5.3","","5.8","93.3"
"285","Antonio Gibson","RB","NE","1.8","11.3","6.7","10.9","6.6","7.3","2.3","0.7","2.1","2.6","3","5.5","12.2","BYE","8.4","5.6","6.3","","5.8","93.3"
"285","Arizona Cardinals","DST","ARI","9","11","5","-2","9","1","8","3","12","12","BYE","11","7","-1","5","-1","4","","5.8","93"
"285","Gus Edwards","RB","FA","3.8","5.9","0.9","1.9","-","-","-","-","-","5.5","2.7","7.1","4.3","9.6","2.3","20.1","-","","5.8","64.1"
"285","Jacoby Brissett","QB","ARI","8","10.6","3.9","8","7.4","-","-","8.4","-","-","BYE","-","0","-","-","-","-0.1","","5.8","46.2"
"290","Theo Johnson","TE","NYG","2.8","0","2.3","1.6","9.8","6","0","6.5","14.1","7.7","BYE","6.9","10.4","-","-","-","-","","5.7","68.1"
"290","David Bell","WR","CLE","-","5.7","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","","5.7","5.7"
"292","Tutu Atwell","WR","LAR","0","7.8","13.3","12.2","12.5","BYE","11.1","2.8","2.6","1.6","3.1","6","5.9","7.5","1.6","2.2","0","","5.6","90.2"
"292","Ty Johnson","RB","BUF","0.7","4.2","13.6","6.3","1.5","3.4","7.4","0","2.3","6.2","1.8","BYE","4.7","13.5","17.3","3","3.5","","5.6","89.4"
"292","Cam Akers","RB","NO","-","2.5","9.9","5.3","12.7","-0.1","0","-","7.3","5.7","11.6","3.5","2.2","3.7","8.4","0.3","11.3","","5.6","84.3"
"292","Kendrick Bourne","WR","NE","-","-","-","-","1.6","2.9","2.4","0","8.1","-","18","6","7.5","BYE","7.4","3.8","4.2","","5.6","61.9"
"292","Jamison Crowder","WR","FA","1.5","-","0","-","-","-","-","-","-","-","-","-","-","-","5.7","15.5","5.5","","5.6","28.2"
"297","New York Giants","DST","NYG","5","5","13","2","18","7","4","6","0","4","BYE","1","0","7","1","2","13","","5.5","88"
"297","San Francisco 49ers","DST","SF","6","8","3","22","11","7","5","6","BYE","3","7","-2","-4","13","4","-1","0","","5.5","88"
"297","Parker Washington","WR","JAC","1.3","0","3.8","0","0","0","6","7.6","7.1","0","2","BYE","24.3","3.5","8.4","11.4","12.1","","5.5","87.5"
"297","Riley Patterson","K","FA","-","-","-","-","-","-","-","-","3","-","-","-","-","-","1","12","6","","5.5","22"
"297","Tyler Higbee","TE","LAR","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","8.1","2.9","","5.5","11"
"302","Indianapolis Colts","DST","IND","5","3","11","8","0","3","10","4","16","6","3","3","6","BYE","7","6","-4","","5.4","87"
"302","Washington Commanders","DST","WAS","-3","4","1","7","13","3","16","6","4","6","2","4","7","BYE","6","7","4","","5.4","87"
"302","Gabe Davis","WR","FA","9.2","7.3","3.8","0.8","4.8","21.5","2.3","0","-","2.9","1.3","-","-","-","-","-","-","","5.4","53.9"
"305","Dustin Hopkins","K","CLE","7","13","1","6","9","12","0","12","4","BYE","0","4","7","2","-","0","3","","5.3","80"
"305","Michael Penix Jr.","QB","ATL","-","-","-","-","-","-","0.6","-","-","-","1","BYE","-","-","-","7.4","12.2","","5.3","21.1"
"307","Kenny Pickett","QB","CLE","-","-","-","-","-","-","0","-","-","0.3","-","-0.2","-","-","-","10","16","","5.2","26.1"
"308","New York Jets","DST","NYJ","2","11","16","6","9","2","-3","2","14","0","3","BYE","16","-1","6","3","-4","","5.1","82"
"308","Cleveland Browns","DST","CLE","2","10","6","11","6","10","3","3","6","BYE","1","7","3","3","0","6","5","","5.1","82"
"308","Emanuel Wilson","RB","GB","6.8","0.9","16.5","2.7","2.5","8.3","1.1","2.3","9.9","BYE","1.7","4.1","2","0.7","0.9","12.6","8.9","","5.1","81.9"
"308","Brenton Strange","TE","JAC","0","9.5","9.2","4.9","12.4","2.1","0","10.9","0","4.5","1.6","BYE","2.4","3.1","18.3","2.2","0","","5.1","81.1"
"308","Braelon Allen","RB","NYJ","2.7","19.6","9.8","5.6","3.8","0.8","1.6","9.2","0.9","4.4","0.6","BYE","4.7","12.1","0.5","2","2.6","","5.1","80.9"
"308","Miles Sanders","RB","DAL","2.2","5.5","11","7.6","5.3","2.3","3.8","11.5","1","0.5","-","-","-","-","-","-","-","","5.1","50.7"
"308","Greg Zuerlein","K","FA","1","6","6","10","5","8","1","4","-","-","-","-","-","-","-","-","-","","5.1","41"
"315","Miami Dolphins","DST","MIA","6","0","7","2","6","BYE","3","0","2","9","6","12","-1","3","7","6","12","","5","80"
"315","Tim Boyle","QB","TEN","-","-","3.8","-","BYE","-","3.4","-","-","-","-","-","-","-","7.8","-","-","","5","14.9"
"315","Clyde Edwards-Helaire","RB","NO","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","5","","5","5"
"318","Samaje Perine","RB","CIN","2","1.3","7","7.4","3.4","-","3.8","5","13.5","5.7","2.8","4.4","2.5","2.9","4.4","8","4.9","","4.9","79"
"318","Tyler Boyd","WR","FA","4.8","4.6","6.3","5.1","-","4.9","9.3","4.4","0.3","0","5.4","11.5","6.7","1.7","5.9","4","3.4","","4.9","78.3"
"318","Kalif Raymond","WR","DET","1.2","5.7","0","1.9","BYE","11.3","12.9","15.4","1","0","5","0","-","-","-","-","-","","4.9","54.4"
"318","Kristian Wilkerson","WR","BUF","-","-","-","-","-","9.8","0","-","-","-","-","BYE","-","-","-","-","-","","4.9","9.8"
"322","David Moore","WR","CAR","2.4","0","0","0","3.3","3.7","0","7.9","4","3.8","BYE","20.1","9","4.5","3.9","11.9","2.7","","4.8","77.2"
"323","Jordan Akins","TE","FA","5.7","2","6.9","2","11.2","0","8.2","0","6.2","-","2.9","6.8","0","2.4","6","1.8","10.9","","4.6","73"
"323","Tyrell Shavers","WR","BUF","-","-","-","-","0","-","-","-","-","0","-","BYE","-","-","-","-","13.9","","4.6","13.9"
"325","Josh Reynolds","WR","NYJ","9.5","13.3","5.6","0","7.9","-","-","-","-","-","-","BYE","-","-","0","0","0","","4.5","36.3"
"325","Chris Rodriguez Jr.","RB","WAS","0","-","-","-","-","-","-","-","5.2","0.4","-","-","15.4","BYE","0.2","0.5","9.8","","4.5","31.5"
"325","Tommy DeVito","QB","NYG","-","-","-","-","-","-","-","-","-","-","BYE","10.8","-","0","2.7","-","-","","4.5","13.5"
"328","Las Vegas Raiders","DST","LV","1","4","-2","9","2","2","4","3","5","BYE","1","0","6","9","9","6","12","","4.4","71"
"328","Ja'Tavion Sanders","TE","CAR","1.4","2.8","0","3.6","4.3","9.9","12.1","1.7","12.7","8.8","BYE","7.9","-","0","0","0","1.5","","4.4","66.7"
"328","Josh Oliver","TE","MIN","4.7","0","0","9","0","BYE","1.5","11","16.8","9.2","6.4","-","-","3.6","0","0","0","","4.4","62.2"
"331","Greg Dortch","WR","ARI","11.1","3.1","6.5","7.8","1.7","4.6","7.5","1.9","0","0.9","BYE","1.5","2.7","1.5","9.6","3.7","4.8","","4.3","68.9"
"331","Jacksonville Jaguars","DST","JAC","4","3","-2","4","5","3","9","2","10","11","-4","BYE","2","9","0","3","9","","4.3","68"
"331","Tennessee Titans","DST","TEN","8","2","3","10","BYE","3","0","0","11","0","4","10","0","9","6","-1","3","","4.3","68"
"331","Troy Franklin","WR","DEN","-","0","3.1","1.8","3","11.6","10","1.9","2.9","1.9","9.5","5.1","4.8","BYE","2.9","4.5","0.9","","4.3","63.9"
"331","John Metchie III","WR","HOU","-","-","-","1.7","0","0","0","5.9","0","18.4","6.3","1.6","3.6","BYE","3.7","-","9.8","","4.3","51"
"336","Sean Tucker","RB","TB","0","0","0.4","2.7","0","34.2","4.8","2.5","2.7","0","BYE","8","0","4.7","1.7","0","5.4","","4.2","67.1"
"336","Emari Demercado","RB","ARI","4.6","4.6","0.7","3.4","1","11.4","1.4","0","16","2.2","BYE","1.4","2.5","5.5","-","-","-","","4.2","54.7"
"336","Kendre Miller","RB","NO","0","-","-","-","-","-","5.7","1.6","-","-","-","BYE","-","9.2","4.6","5.1","2.9","","4.2","29.1"
"339","Dyami Brown","WR","JAC","0","3.7","3.6","1.4","13.7","2.1","3.3","1.6","3.4","0.7","1.4","5.6","7.9","-","6","7.6","-","","4.1","62"
"339","Tommy Tremble","TE","CAR","-","5.3","5.9","0","-0.3","-","-","3.3","-","-","BYE","1.5","12.7","7.3","3.5","6.2","0","","4.1","45.4"
"339","Graham Gano","K","NYG","8","0","0","-","-","-","-","-","-","6","BYE","1","10","4","2","1","9","","4.1","41"
"339","Joshua Dobbs","QB","NE","-","0","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","8.1","","4.1","8.1"
"343","AJ Barner","TE","SEA","0","0","4.3","10.7","2.3","2.3","1.5","5.4","6.7","BYE","3.5","4.9","9.4","2.3","1.5","9.3","0","","4","64.1"
"343","Jeremy McNichols","RB","WAS","0","0","0.1","20.4","10.4","0.9","4.2","-0.1","2","6.7","1.6","2.2","3.2","BYE","1.4","7.8","3","","4","63.8"
